STA_SEQ,Station_Name,Proximity_Landmark,Municipality_Name,ADB_SegmentID,YLat,XLong,sbas_no
19000,Beaver Brook,150m downstream of Bass Rd,SCOTLAND,3802-XX_xx,41.68217,-72.108798,3802
19001,Bigelow Brook,Downstream of Boston Hollow Rd,ASHFORD,3203-XX_xx,41.943469,-72.14836,3203
19002,Still River,350m downstream Pilfershire Rd,EASTFORD,3202-XX_xx,41.868424,-72.08972,3202
19003,Still River,At Cross St,DANBURY,6600-XX_xx,41.395093,-73.42908,6600
19004,Farmington River,Below island at Mundy Hollow confluence (western braid),WINDSOR,4300-XX_xx,41.891229,-72.6621,4300
19005,Connecticut River,At Haddam Meadows State Park,HADDAM,4000-XX_xx,41.484848,-72.50888,4000
19006,Connecticut River,750m upstream marina at Bulkeley Park,GLASTONBURY,4000-XX_xx,41.656263,-72.62597,4000
19007,Connecticut River,650m downstream Rte 190,SUFFIELD,4000-XX_xx,41.984039,-72.60439,4000
19008,West Branch Farmington River,1000m Upstream Collinsville Rd,AVON,4300-XX,41.771704,-72.90107,4300
19009,Housatonic River,200m downstream Indian Well Rd,SHELTON,6000-XX,41.331531,-73.11449,6000
19010,Branch Brook,Upstream Centre Pike road crossing (Yale Myers forest),EASTFORD,3203-XX_xx,41.94825,-72.12365,3203
19011,East Branch Farmington River,below Lake McDonough,NEW HARTFORD,CT4308-00_01,41.874462,-72.958104,4308
19012,Stiles Brook,between mouth and Rt 6,SOUTHBURY,CT6800-03_01,41.508456,-73.210897,6800
19013,Hawleys BrookUnnamed tributary,below Golf course,EASTON,CT7200-20-trib_02,41.256504,-73.336004,7200
19014,Barrett Ledge Brook,upstream Pomfret Landing Rd,POMFRET,3710,41.83303,-71.93552,3710
19015,Bride Brook,at outlet from Bride Lake,EAST LYME,,41.324913,-72.240903,2206
19016,Trout Brook,At Loomis St across from Apt #105,WEST HARTFORD,CT4403-00_03,41.76615,-72.7392,4403
19017,Todd Hollow Brook,Upstream Keegan Rd,PLYMOUTH,CT6911-05 needs,41.654345,-73.036215,6911
19018,Long Meadow Pond Brook,200m Upstream Rubber Ave,NAUGATUCK,CT6917-00_03,41.495843,-73.098431,6917
19019,Wachocastinook Creek,Adjacent Mt Riga Rd at gate upstream driveway #58,SALISBURY,CT6005-04_01,41.993089,-73.438412,6005
19020,Moosehorn Brook,"Adjacent Sentry Hill Rd at #80/""Few Acres"" farm dirt road",ROXBURY,CT6700-26 needs,41.570871,-73.327091,6700
19021,Farm Brook,Upstream Oakland Rd/Rt 30,SOUTH WINDSOR,CT4004-02 needs,41.82225,-72.543615,4004
19022,Comstock Brook,downstream Middlebrook Farm Road,WILTON,,41.204447,-73.447964,7301
19023,Bruce Brook,Between Brookbend Rd & Rte 108/Nichols Ave Upstream Meadowbrook Rd,STRATFORD,7102,41.210217,-73.144621,7102
19024,Crystal Lake Brook,At Williamson Rd,STAFFORD,CT3101-03_01,41.966806,-72.362173,3101
19025,Menunketesuck River,Adjacent #423 Roast Meat Hill,KILLINGWORTH,CT5103-00_03,41.382789,-72.552639,5103
19026,Horseneck Brook,Upstream Rte 1 behind #177 Putnam Ave,GREENWICH,CT7409-00_01,41.027382,-73.633868,7409
19027,HAVEN'S LEDGE Brook,Within Natchaug State Forest 850m south of Abbington Rd/Firetower Rd,EASTFORD,3202,41.881575,-72.06298,3202
19028,West Side Pond,Deepest Part of Lake,GOSHEN,CT6701-01-1-L1_01,41.85516,-73.25655,6701
19029,Roaring Brook,upstream of Case Pond,NORFOLK,6100,41.99725,-73.22881,6100
19030,Roaring Brook trib,30 m upstream of confluence with Roaring Brook,NORFOLK,6100,41.99672,-73.2284,6100
19031,Lake Waramaug,At Station 3 deep part center lobe north Tinker Hill Rd,WASHINGTON,CT6502-00-1-L2_01,41.698054,-73.359274,6502
19032,Joshua Cove 01,Mouth of Outlet Stream to Beattie Pond,GUILFORD,CT-C1_008,41.25985,-72.7043,5000
19033,DELETE - DUPLICATE,,GUILFORD,,41.259842,-72.704299,5000
19034,Joshua Cove 02,0.1 mi east of Foskett Island and 0.09 mi west of Horse Island Joshua Cove Branford,GUILFORD,,41.256292,-72.710299,5000
19035,Island Bay 01,~0.7 mi northwest of Point Rd Joshua Cove Branford,GUILFORD,,41.258042,-72.719082,5000
19036,Farm River 03,Downstream of Whalers Point Road,BRANFORD,,41.247309,-72.858832,5000
19037,Farm River 02,Upstream of Whalers Pt. Road,BRANFORD,,41.253142,-72.856866,5000
19038,Unnamed Trib to Farm River 01,upstream of Alex Warfield Rd,EAST HAVEN,,41.275776,-72.860995,5000
19039,Bissell Brook,upstream Eno Place,SIMSBURY,,41.895525,-72.786312,4300
19040,Bissell Brook,at Old Barge Road,SIMSBURY,,41.899044,-72.791134,4300
19041,Bissell Brook,Apartment complex driveway xing off Hoskins Road,SIMSBURY,,41.898264,-72.789353,4300
19042,Standish Brook,Upstream of Red Schoolhouse Road,COLCHESTER,4704,41.544871,-72.387518,4704
19043,Pine Brook Unnamed tributary to,Downstream of Wickham Rd,EAST HADDAM,4710,41.51486,-72.38311,4710
19044,Quinnipiac River,at West Queen Street,SOUTHINGTON,,41.640649,-72.879808,5200
19045,Unnamed tributary to Wash Brook,at Bloomfield Ave (Rt 189),BLOOMFIELD,,41.812678,-72.7351,4404
19046,Stratton Brook,adjacent well upstream of fishing pond Stratton Brook State Park,SIMSBURY,,41.863186,-72.838132,4318
19047,Mill Brook,at Old Pequonock Road,BLOOMFIELD,,41.865242,-72.701833,4321
19048,"South Fork Hockanum River (""Hop Brook"")",at Charter Oak Greenway pedestrian bridge,MANCHESTER,4500,41.762419,-72.51339,4504
19049,Bullet Hill Brook,150m upstream Garage Road,SOUTHBURY,CT6800-05_01,41.479271,-73.214436,6800
19050,Abbey Brook,US of Billings Rd,SOMERS,,41.972349,-72.474296,4204
19051,Adds Brook,US of Elm ST,WINDSOR LOCKS,,41.924827,-72.628083,4000
19052,Allen Brook,75 m above Pond,WALLINGFORD,,41.42436,-72.833607,5207
19053,"South Fork Hockanum River (""Hop Brook"")",upstream 12 M stormwater discharge location,MANCHESTER,,41.763575,-72.520639,4504
19054,"Stormwater to South Fork Hockanum River (""Hop Brook"")",stormwater discharge confluence of Hop Brook downstream Main St (Rt 83),MANCHESTER,,41.763553,-72.521076,4504
19055,"South Fork Hockanum River (""Hop Brook"")",10 M downstream of AWQ 19054 Stormwater Discharge,MANCHESTER,,41.763423,-72.521553,4504
19056,"South Fork Hockanum River (""Hop Brook"")",30 M downstream of AWQ 19054,MANCHESTER,,41.763415,-72.521894,4504
19057,Trout Brook,15 M Upstream of Storwater Discharge Pipe west bank,WEST HARTFORD,,41.760488,-72.738169,4403
19058,Stormwater to Trout Brook,Downstream Memorial Road west bank,WEST HARTFORD,,41.760388,-72.738179,4403
19059,Trout Brook,10 M downstream from stormwater discharge AWQ 19058,WEST HARTFORD,,41.760238,-72.738048,4403
19060,East Branch Naugatuck River,30 M upstream of Stormwater Pipe,TORRINGTON,,41.797741,-73.115604,6905
19061,Stormwater into East Branch Naugatuck River,upstream Franklin Drive on East Bank,TORRINGTON,,41.797617,-73.115542,6905
19062,East Branch Naugatuck River,10 M downstream from AWQ 19061 stormwater pipe to E Br Naugatuck,TORRINGTON,,41.797451,-73.115676,6905
19063,Round Brook,Downstream of South Road,BOZRAH,3001,41.51845,-72.185116,3001
19064,Tadma Brook,Downstream of South Road,BOZRAH,3001,41.512293,-72.164157,3001
19065,Goodwin Brook,10 m above conlfuence with Podunk River,EAST HARTFORD,,41.790768,-72.641413,4004
19066,Newbury Brook,10 m above Conn. River,SOUTH WINDSOR,,41.823295,-72.639251,4000
19067,Goldmine Brook,Upstream of Old Salem Road,NORWICH,3001,41.508878,-72.132901,3001
19068,Falls Brook,DS of Fitch Hill Rd.,MONTVILLE,,41.477406,-72.139408,3005
19069,mcAlpine Brook,US of  Pond above OxoBoxo Dam Rd,MONTVILLE,,41.478925,-72.17362,3004
19070,Pheneys Brook,US of Old Colchester Rd,MONTVILLE,,41.484787,-72.204264,3004
19071,Podunk River,275m ds of Rte 194 in Maj. Michael Donnelly Land Preserve,SOUTH WINDSOR,,41.844551,-72.569385,4004
19072,Bunnell Brook Unnamed Tributary/Drainage to,Downstream Clearwater Creek Rd,BURLINGTON,4311,41.783346,-72.962643,4311
19073,Saugatuck Harbor 02,offshore Harbor proper in the vicinity of Harbor Rd and Canal Rd,WESTPORT,,41.101733,-73.373833,7000
19074,Saugatuck Harbor 04,downstream from RR bridge west of Jackie Lane north of small island,WESTPORT,,41.119067,-73.368517,7000
19075,Saugatuck Harbor 06,offshore northwest of Sylvan Rd southwest of Riversdie Ave (Rte 33) north of Riverview Rd,WESTPORT,,41.132683,-73.366383,7000
19076,Cedar Swamp Brook,DS of Rt 97,HAMPTON,,41.766685,-72.05671,3805
19077,Sherman Brook Trib. of,,COLCHESTER,,41.569733,-72.284221,3903
19078,Sherman Brook Trib. of,,COLCHESTER,,41.568607,-72.276934,3903
19079,Sherman Brook Trib. of,,COLCHESTER,,41.56778,-72.268186,3903
19080,Sherman Brook Trib. of,,COLCHESTER,,41.567718,-72.268024,3903
19081,DELETE,,COLCHESTER,,41.569432,-72.277068,3903
19082,Sherman Brook Trib. of,,COLCHESTER,,41.56934,-72.277008,3903
19083,Sherman Brook Trib. of,,COLCHESTER,,41.570202,-72.283331,3903
19084,Sherman Brook Trib. of,,COLCHESTER,,41.574765,-72.295048,3903
19085,Sherman Brook Trib. of,,COLCHESTER,,41.574595,-72.294415,3903
19086,Lyman Brook Unnamed tributary to,Upstream of Rte 2 75m,MARLBOROUGH,,41.628414,-72.449226,4707
19087,Wood Creek,Downstream Ashpohtag Rd,NORFOLK,,42.015952,-73.195335,6100
19088,Wood Creek,at Rt 272 (North Street),NORFOLK,,41.994771,-73.202277,6100
19089,Yantic River Unnamed tributary to,upstream of Yantic River at Gilman Pond,LEBANON,,41.579533,-72.20122,3900
19090,Coppermine Brook,Bridge Crossing @ Louisiana Ave,BRISTOL,,41.689624,-72.913762,4314
19091,Coppermine Brook,US of Artisan St Bridge Crossing,BRISTOL,,41.682615,-72.910495,4314
19092,Roaring Brook,at Mt Vernon Road,SOUTHINGTON,,41.607541,-72.92396,5201
19093,Lake Forest,Unspecified location on lake,BRIDGEPORT,7105,41.22045,-73.20703,7105
19094,Olson Brook,top end -30 m below Rte 44,COVENTRY,,41.797359,-72.37294,3106
19095,Lake Quassapaug (Middlebury),QUS-2 Deepest part near boat launch,MIDDLEBURY,CT6023-00-1-L1_01,41.53059,-73.15432,6023
19096,Mad River,between Rugg Bk Reservoir and Norfolk Rd (Rt 44),WINCHESTER,,41.943392,-73.114898,4302
19097,Branch Brook,adjacent Reynolds Br Rd,THOMASTON,,41.649751,-73.088586,6910
19098,Branch Brook,at park road bridge crossing,THOMASTON,,41.66115,-73.114601,6910
19099,Branch Brook,upstream Rt 6 in Black Rock State Park,THOMASTON,,41.655443,-73.098067,6910
19100,Conant Brook,DS of Wildwood Rd,MANSFIELD,,41.806873,-72.202255,3207
19101,Conant Brook,below Mulberry Rd,MANSFIELD,,41.79524,-72.19694,3207
19102,School House Brook,US of Clover Mill Rd,MANSFIELD,,41.774188,-72.214277,3207
19103,Minister Brook,at Red Stone Drive,SIMSBURY,,41.835145,-72.828294,4300
19104,Mott Hill Rd,Below Del Reeves Rd,GLASTONBURY,,41.642171,-72.52677,4008
19105,Mott Hill Rd,US Del Reeves Rd,GLASTONBURY,,41.641689,-72.526899,4008
19106,Mott Hill Brook Unnamed tributary to,DS of Del Reeves Rd,GLASTONBURY,,41.644311,-72.529807,4008
19107,Mott Hill Brook,DS of Del Reeves Rd,GLASTONBURY,,41.644223,-72.527071,4008
19108,Mott Hill Brook,US of Del Reeves Rd,GLASTONBURY,,41.641657,-72.526878,4008
19109,Buck Brook,DS of Del Reeves Rd,PORTLAND,,41.625455,-72.556666,4011
19110,Flat Brook,US of Finley Hill Rd,MARLBOROUGH,,41.681854,-72.470026,4707
19111,Dickinson Creek Unnamed tributary to,above rt 2,MARLBOROUGH,,41.65018,-72.495131,4708
19112,Dickinson Creek Unnamed tributary to,50 m below town line along rt 2,MARLBOROUGH,,41.652264,-72.500324,4708
19113,Merrick Brook Unnamed tributary to,Us of South Brook Rd,HAMPTON,,41.739072,-72.084552,3803
19114,Merrick Brook Unnamed tributary to,DS of Kemp Rd,SCOTLAND,,41.731803,-72.078965,3803
19115,Merrick Brook,DS of Calvin Burnham Rd,HAMPTON,,41.76064,-72.095442,3803
19116,Merrick Brook Unnamed tributary to,US of Brook Rd,SCOTLAND,,41.702272,-72.081942,3803
19117,Judd Brook Unnamed tributary to,US of Old Amston Rd.,COLCHESTER,,41.596467,-72.330012,4702
19118,Judd Brook Unnamed tributary to,DSof Airline Trail,COLCHESTER,,41.598724,-72.335513,4702
19119,Flat Brook Unnamed tributary to,US of Finley Hill Rd,MARLBOROUGH,,41.681001,-72.469859,4707
19120,Bullet Hill Brook,within Southbury Plaza,SOUTHBURY,CT6800-05_01,41.480239,-73.2121,6800
19121,Bullet Hill Brook,Adjacent Old Waterbury Road above Church Road intersection,SOUTHBURY,CT6800-05_01,41.48494,-73.19425,6800
19122,Jeremy River,cemetery through state gate of River rd,COLCHESTER,,41.578936,-72.408748,4705
19123,Jeremy River Unnamed tributary to,DS of Wall St,HEBRON,,41.682599,-72.360806,4705
19124,Jeremy River Unnamed tributary to,Downstream Skinner Lane,HEBRON,,41.68485,-72.36887,4705
19125,Ponset Brook,Upstream of rt 9N offramp,HADDAM,,41.472919,-72.556283,4014
19126,Higganum Creek,Ds of Dublin Hill Rd,HADDAM,,41.499096,-72.555982,4014
19127,Candlewood Hill Brook,DS of CandleWoodHill Road #316,HADDAM,,41.484871,-72.584245,4014
19128,Armstrong Brook,DS Mile Creek Rd,OLD LYME,,41.300306,-72.270088,2000
19129,Little Meadow Brook,DS of Stone Boat Rd,GUILFORD,,41.35752,-72.697016,5108
19130,Neck River,Downstream of Deepwood Dr.,MADISON,5107,41.341053,-72.650485,5107
19131,Neck River,Us of Bradleys Corner,MADISON,,41.347223,-72.646096,5107
19132,Little River Tributary,DS of Goodwin Rd,CANTERBURY,,41.686485,-72.05015,3805
19133,Little River Unnamed tributary to,Upstream Miller Rd,SCOTLAND,,41.698783,-72.055638,3805
19134,Little River,US Ford Dohanhue Construction,HAMPTON,,41.735159,-72.05737,3805
19135,Burnham Brook,DS of Wyndham Rd.,HAMPTON,,41.745787,-72.044877,3805
19136,Pomperaug River,100m Ds of Dam at South Britian,SOUTHBURY,,41.470386,-73.253767,6800
19137,Pomperaug River,DS of Heritage Village Foot Bridge,SOUTHBURY,,41.49167,-73.222348,6800
19138,Poland River,US of Rte 72 north of Preston Rd,PLYMOUTH,,41.704014,-73.009085,4313
19139,Plum Gully Brook,DS of Deming Rd,SOUTH WINDSOR,,41.821656,-72.556698,4004
19140,Pine Brook,DS of Allen Hill Rd,BROOKLYN,,41.759039,-71.923424,3700
19141,Mill River,Cook Hill Rd Crossing,CHESHIRE,,41.467004,-72.896607,5302
19142,Mill River,River Rd Crossing,HAMDEN,,41.438763,-72.902497,5302
19143,Brown Brook,200m above mass border,UNION,,42.029332,-72.166582,3701
19144,Brown Brook Trib,above Pond and Brown Brook confluence,UNION,,42.00936,-72.172161,3701
19145,Polkville Ave Brook,Mix Street Road Crossing,BRISTOL,,41.696861,-72.91774,4314
19146,Stratton Brook,downstream fishing pond dam,SIMSBURY,,41.864463,-72.83479,4318
19147,Safstrom Brook,Us of 2nd crossing on Wopowaug Rd,EAST HAMPTON,,41.533603,-72.475964,4700
19148,Falls River,Pond Meadow Rd-lower crossing,ESSEX,,41.341182,-72.454233,4019
19149,Menunketesuck River Unnamed tributary to,at Chettenden Hill Rd,CLINTON,,41.326822,-72.510921,5103
19150,Menunketesuck River Unnamed tributary to,At Chittenden Hill Rd,WESTBROOK,,41.32847,-72.500034,5103
19151,Pachaug River,100 ds of Wylie School Rd,VOLUNTOWN,,41.583446,-71.825652,3600
19152,Ash Brook,US of Rte 44,COVENTRY,,41.797199,-72.399451,3108
19153,Ash Brook Trib,US of Rte 44,COVENTRY,,41.797163,-72.399049,3108
19154,Aspetuck River,behind Aquarion Office,EASTON,,41.255056,-73.322539,7202
19155,Weekeepeemee River,at Chohees Trail,WOODBURY,,41.60453,-73.225146,6804
19156,Weekeepeemee River,Crane Hollow Road,BETHLEHEM,,41.612657,-73.22186,6804
19157,Weekeepeemee River,Adjacent to Mill Pond Road near intersection with Route 132,BETHLEHEM,,41.631128,-73.222455,6804
19158,Birdseye Brook,30m upstream Valley Road,CORNWALL,6010-,41.835476,-73.328504,6010
19159,Ocain Brook,20m upstream Rte 63 adj North Goshen Road,CORNWALL,6200-,41.900771,-73.267512,6200
19160,Guinea Brook,30m upstream Kings Hill Rd,SHARON,6011-,41.825278,-73.425543,6011
19161,Birdseye Brook,10m upstream Great Hollow Rd downstreamTanner Brook confluence,CORNWALL,6010-,41.83246,-73.32022,6010
19162,Burlington Brook,Punch Brook Confluence,BURLINGTON,,41.781751,-72.926296,4311
19163,Morgan Brook,Adj  Rte 44 below store,BARKHAMSTED,,41.902851,-72.995379,4305
19164,Housatonic at Spring Hole,Approx 500 m downstream of Carse Brook confluence,SHARON,,41.850842,-73.375716,6000
19165,Connecticut River,at confluence with Mattabesset River,MIDDLETOWN,4000,41.57219,-72.65098,4000
19166,Assekonk Brook,s Rte 2 by Wheeler High School. N of swamp,NORTH STONINGTON,,41.438276,-71.884792,1004
19167,Ayers Brook,Terry Rd,GRISWOLD,,41.567293,-71.965448,3716
19168,Backwater Brook,US of Anderson Rd,THOMPSON,,42.002372,-71.901698,3300
19169,backwater brook trib,Pond outflow,THOMPSON,,41.9988,-71.903033,3300
19170,Ballwall Brook,US of confluence with aspetuck river,EASTON,,41.256817,-73.322483,7202
19171,Bantam River,US of Rte 202,LITCHFIELD,,41.756026,-73.182916,6705
19172,Bantam River,Mt Tom outflow US,LITCHFIELD,,41.695298,-73.264474,6705
19173,Beach Pond Trib,Parallel to Beach Pond Boat Launch,VOLUNTOWN,,41.583713,-71.805334,3600
19174,Beach Pond Trib,US of Rte 165,VOLUNTOWN,,41.573462,-71.798626,3600
19175,Beardsley Brook,DS of Church St  and Lover Lane,MONROE,,41.328446,-73.214939,6025
19176,Beaver Brook,US of rte 207 west of under mountain rd,FRANKLIN,,41.632557,-72.141487,3804
19177,Beaver Brook,US of Merrick confluence,SCOTLAND,,41.679524,-72.108888,3802
19178,Beaver Meadow Brook,US of picnic area foot bridge  Ds of BM Rd,HADDAM,,41.457723,-72.526003,4015
19179,Bigelow Brook,50m US & DS of Leadmine Brook,HADDAM,,41.957737,-72.152503,3203
19180,Bigelow Brook,DS of Mashapaug Lake Dam,UNION,,42.004197,-72.128465,3203
19181,Bigelow Brook Trib.,DS of Park Access road by Bigelow pond boat Launch,UNION,,41.994606,-72.125659,3203
19182,Bindloss Brook,US of CowHill Rd,GROTON,,41.369703,-71.974541,2106
19183,Birge Pond Brook,At end or Berkshire Rd,BRISTOL,,41.696404,-72.952136,4315
19184,Blackledge River,US of Viaduct,COLCHESTER,,41.582904,-72.422373,4707
19185,Bloody Brook,AT Rte 4,CORNWALL,,41.840636,-73.348374,6010
19186,Bolton Pond Brook,Adjacent to South Rd,BOLTON,,41.781601,-72.416778,3108
19187,Burnap Brook,100m above Hop River Rail Trail and falls,ANDOVER,,41.746341,-72.397327,3107
19188,Burnham Brook,above Baker Rd,EAST HADDAM,,41.476301,-72.314715,4800
19189,Burton Brook,At end  of Old Reservoir Rd Ext,SALISBURY,,42.000982,-73.47447,6005
19190,Branch Brook,at Rte 77,GUILFORD,,41.375834,-72.711494,5110
19191,Bunker Hill Brook,at country road,KILLINGWORTH,,41.413348,-72.630357,5106
19192,Bunker Hill Brook,Above Tertrams Pond,KILLINGWORTH,5106,41.421965,-72.625572,5106
19193,Carr Brook,above Conn. River,PORTLAND,,41.763699,-72.678833,4012
19194,Cathole Brook,above Sears in Mall,MERIDEN,,41.552369,-72.804422,5205
19195,Catlin Brook,in St John Cemetery below christian St,WALLINGFORD,,41.454833,-72.804001,5207
19196,Center Brook,DS of Colebrook Rd,COLEBROOK,,41.991895,-73.097566,4304
19197,DELETE,delete - duplicate/error,EAST HAVEN,delete,41.277201,-72.86327,5112
19198,East Branch Leadmine Brook,0.5 mile below leadmine brook rd.,HARWINTON,,41.783399,-73.065403,6908
19199,East Aspetuck River,Carlson's Grove Old Mill Rd,NEW MILFORD,,41.643542,-73.381065,6502
19200,East Aspetuck River,DS of first crossing on Rte 202,NEW MILFORD,,41.62971,-73.393392,6502
19201,Cold Brook,US of Evergreen Rd,CROMWELL,,41.614397,-72.695025,4600
19202,Cold Brook,Upstream of Weighstation Rd,FRANKLIN,,41.657002,-72.151181,3800
19203,Cold Brook,DS of Weighstation Rd,FRANKLIN,,41.657286,-72.150953,3800
19204,Colebrook Reservoir Tributary,US Rte 8 600 m South of Mass Border,COLEBROOK,,42.034089,-73.056882,4300
19205,Collier Brook,US of rte 287,WETHERSFIELD,,41.689618,-72.686845,4010
19206,Connecticut River,Stony brook mouth to kings island,SUFFIELD,,41.954176,-72.619822,4000
19207,Connecticut River,US of Stony Brook confluence west bank,SUFFIELD,,41.958197,-72.61774,4000
19208,Coppermine Brook,US of Rte 6,BRISTOL,,41.693876,-72.914527,4314
19209,Cory Brook,DS of Lisbon Rd,CANTERBURY,,41.670876,-72.008042,3715
19210,Cory Brook,US of Kinne Rd,CANTERBURY,,41.68183,-72.017011,3715
19211,Coventry Brook,DS of Trowbridge Rd.,COVENTRY,,41.794016,-72.35762,3106
19212,Cove River,opposite Riverview Ter.,WEST HAVEN,,41.263098,-72.96029,5000
19213,Crow Hill Brook,100 m below state line,STAFFORD,,42.03044,-72.336494,3102
19214,Harris Brook,0.25 mi upstream Music Vale Rd,SALEM,4801,41.487386,-72.27044,4801
19215,"East Branch Eightmile River Unnamed tributary to (""Ransom Brook"")",30m downstream Darling Rd,SALEM,4802,41.454943,-72.283556,4802
